ID,BRAND,NAME,FORM,AMOUNT,DOSE,DHA mg PER DOSE,EPA mg PER DOSE,EPA +DHA,PRICE in £,COUNTRY,REVIEWS FROM,RATING,REVIEW
831,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=66,5,I use these with a blend of more expensive vitamins but they seem great!
832,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=67,5,Easy to swallow and no taste
833,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=68,5,"Beautiful Omega 3 ,easy to swallow, doesn't make me burp no gas, no fishy smell and no heartburn afterwards, it's a great little pill, I have no complaints, will definitely recommend this product!thus is my second purchase,"
834,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=69,5,This product for is the the only and best would recommend
835,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=70,5,Very very good.
836,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=71,5,Fish oil nice taste easy to take
837,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=72,5,"The tablets works so well,will order again in future."
838,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=73,5,No smell shells
839,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=74,5,"I've been using Super Strength Omega-3 Capsules for a few months now and I am very satisfied with the results. The capsules are easy to swallow and I appreciate that they don't have any artificial colors, gluten, starch, preservatives, or yeast. It's reassuring to know that the product is not tested on animals and undergoes an Opti-Pure multiple distillation and extra filtration process to ensure purity. Taking two capsules a day with my main meal has been simple to incorporate into my routine. I've noticed improvements in my overall health and wellbeing, especially in terms of maintaining normal vision, brain function, and heart health. It's great to have a reliable source of DHA and EPA, which are essential for my body but not naturally produced. Overall, I highly recommend Super Strength Omega-3 Capsules for anyone looking to boost their intake of Omega-3 fatty acids and support their health."
840,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=75,5,Good product easy to take
841,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=76,5,"Using these to support my pregnancy after being recommended by my consultant. Easy to swallow, no horrible after taste like some. Happy to be supporting my little baba on the start of their journey."
842,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=77,5,Actually work.
843,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=78,5,"Good product,good price."
844,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=79,5,Thanks
845,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=80,5,"I’ve bought these before, they’re very good and an easy way to get the oil inside you."
846,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=81,5,Pleasant taste & good size for easy swallowing. Reasonable priced with handy blister packs. So good for travelling.
847,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=82,5,OK
848,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=83,5,"I have uses Vitabiotic Omega 3 capsules for about 12mths. I usually get them from my local supermarket, to find them on Amazon was fab. It is hard to say how they work but my sister recommended them and I have used them ever since There is no after taste, which I understand can happen when taking omega 3. The price on Amazon is very competitive especially when on offer."
849,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=84,5,Perfect supplements ! Great value for money and easy to swallow ! Have really helped with energy !
850,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=85,5,Great product best I've used
851,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=86,5,Easy to take. I have them on a 2 monthly order. Reliable and trusted product.
852,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=87,5,Too big for me to swallow First one got stuck choking me I now pierce the capsule with my teeth the liquid does not taste too bad
853,VITABIOTICS,Ultra Omega 3 Fish Oil,capsules,60,30,235,355,590,6.33,UK,https://www.amazon.co.uk/Vitabiotics-Ultra-Omega-3-60-Capsules/dp/B001FFLPS0/ref=sr_1_6_mod_primary_new?dib=eyJ2IjoiMSJ9.XogDhWixtQJiJq-wodH1z3XV9QaHgn9YDNLQAgXjy0EifAD_PJrzrUa3RQ08ehorIGhtJaO5izoWtRXYvHV1CDP_Hu00DjMYfJA9yJWEH8UYvYg27pYCtrw7ZDNIBn6hp6qknyWN7kYytFaeHJ3cdbxJKD6X27278Rin9hsVpTDhqehdagWeJ5G6yFY36CZN8G44CCr2IBEhPBq-LCDbf2xwP2_2KE0Qxhy8AzZEL7BJibinNVD6y3mQJ-Ld590f_wIcDLaOQ3QV69L4xnXbpKDsq71RGZg3k3Gs9PPn5mc.32BSCs9hdCEFksup-v-OOIevqQ9iazQ_4ZMXb5oh8sQ&dib_tag=se&keywords=vitabiotics%2Bomega%2B3&qid=1751831147&rdc=1&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6&th=88,5,Easy to swallow with no fishy taste.
